employee_id,date,time_in,time_out,overtime
21,2024-05-02,08:06,18:48,1.8
22,2024-05-02,09:08,17:34,0.57
23,2024-05-02,09:44,18:02,1.03
24,2024-05-02,08:05,17:51,0.85
25,2024-05-02,09:38,17:33,0.55
26,2024-05-02,08:16,17:49,0.82
27,2024-05-02,08:14,17:52,0.87
28,2024-05-02,08:50,17:35,0.58
29,2024-05-02,08:46,18:10,1.17
30,2024-05-02,09:29,18:23,1.38
31,2024-05-02,08:21,17:27,0.45
32,2024-05-02,08:17,18:01,1.02
33,2024-05-02,08:20,18:03,1.05
34,2024-05-02,09:30,17:11,0.18
1,2024-05-03,08:20,18:41,1.68
2,2024-05-03,08:34,18:46,1.77
3,2024-05-03,09:19,18:17,1.28
4,2024-05-03,09:11,18:15,1.25
5,2024-05-03,08:30,17:33,0.55
6,2024-05-03,09:10,18:22,1.37
7,2024-05-03,09:47,17:54,0.9
8,2024-05-03,09:56,17:23,0.38
9,2024-05-03,08:12,17:55,0.92
10,2024-05-03,08:15,17:19,0.32
11,2024-05-03,09:23,17:04,0.07
12,2024-05-03,09:17,17:49,0.82
13,2024-05-03,08:12,17:07,0.12
14,2024-05-03,09:45,18:49,1.82
15,2024-05-03,09:54,18:31,1.52
16,2024-05-03,09:10,17:30,0.5
17,2024-05-03,09:43,17:50,0.83
18,2024-05-03,09:40,18:06,1.1
19,2024-05-03,09:15,17:16,0.27
20,2024-05-03,09:06,18:49,1.82
21,2024-05-03,09:38,17:37,0.62
22,2024-05-03,09:45,18:54,1.9
23,2024-05-03,09:17,18:38,1.63
24,2024-05-03,09:29,17:34,0.57
25,2024-05-03,09:56,18:47,1.78
26,2024-05-03,09:02,17:40,0.67
27,2024-05-03,08:08,17:19,0.32
28,2024-05-03,09:29,18:55,1.92
29,2024-05-03,08:13,18:39,1.65
30,2024-05-03,08:25,18:33,1.55
31,2024-05-03,09:13,17:43,0.72
32,2024-05-03,09:48,18:05,1.08
33,2024-05-03,08:38,18:53,1.88
34,2024-05-03,09:41,17:18,0.3
1,2024-05-06,08:56,17:44,0.73
2,2024-05-06,09:02,17:52,0.87
3,2024-05-06,08:34,17:32,0.53
4,2024-05-06,09:46,18:26,1.43
5,2024-05-06,09:38,18:57,1.95
6,2024-05-06,08:04,18:33,1.55
7,2024-05-06,08:06,18:13,1.22
8,2024-05-06,08:28,17:23,0.38
9,2024-05-06,08:50,18:03,1.05
10,2024-05-06,08:02,18:14,1.23
11,2024-05-06,08:16,17:21,0.35
12,2024-05-06,09:11,17:29,0.48
13,2024-05-06,08:04,18:43,1.72
14,2024-05-06,08:17,17:47,0.78
15,2024-05-06,09:02,17:58,0.97
16,2024-05-06,09:17,17:18,0.3
17,2024-05-06,09:06,18:14,1.23
18,2024-05-06,09:08,18:26,1.43
19,2024-05-06,08:20,17:33,0.55
20,2024-05-06,08:35,18:17,1.28
21,2024-05-06,09:59,17:22,0.37
22,2024-05-06,08:44,18:02,1.03
23,2024-05-06,08:35,18:18,1.3
24,2024-05-06,08:45,17:31,0.52
25,2024-05-06,08:14,17:55,0.92
26,2024-05-06,08:02,17:48,0.8
27,2024-05-06,09:20,17:36,0.6
28,2024-05-06,09:31,17:29,0.48
29,2024-05-06,08:50,17:29,0.48
30,2024-05-06,09:15,17:25,0.42
31,2024-05-06,09:22,17:28,0.47
32,2024-05-06,09:08,18:37,1.62
33,2024-05-06,08:15,17:47,0.78
34,2024-05-06,08:13,18:57,1.95
1,2024-05-07,09:18,18:38,1.63
2,2024-05-07,08:07,17:24,0.4
3,2024-05-07,09:19,17:29,0.48
4,2024-05-07,09:30,18:04,1.07
5,2024-05-07,09:27,17:56,0.93
6,2024-05-07,09:31,17:18,0.3
7,2024-05-07,08:57,17:49,0.82
8,2024-05-07,08:52,18:57,1.95
9,2024-05-07,08:54,17:21,0.35
10,2024-05-07,08:05,17:45,0.75
11,2024-05-07,09:14,17:11,0.18
12,2024-05-07,09:11,17:59,0.98
13,2024-05-07,09:22,18:17,1.28
14,2024-05-07,09:25,18:02,1.03
15,2024-05-07,08:02,18:53,1.88
16,2024-05-07,08:07,18:43,1.72
17,2024-05-07,08:14,17:33,0.55
18,2024-05-07,09:15,18:51,1.85
19,2024-05-07,08:31,18:10,1.17
20,2024-05-07,08:51,18:09,1.15
21,2024-05-07,08:18,18:00,1.0
22,2024-05-07,09:19,17:31,0.52
23,2024-05-07,09:22,18:40,1.67
24,2024-05-07,09:05,17:38,0.63
25,2024-05-07,08:51,17:02,0.03
26,2024-05-07,09:15,18:27,1.45
27,2024-05-07,09:11,18:27,1.45
28,2024-05-07,09:09,18:25,1.42
29,2024-05-07,09:03,18:01,1.02
30,2024-05-07,09:53,17:38,0.63
31,2024-05-07,09:51,17:20,0.33
32,2024-05-07,08:57,18:28,1.47
33,2024-05-07,08:04,18:40,1.67
34,2024-05-07,08:35,18:22,1.37
1,2024-05-08,09:21,17:13,0.22
2,2024-05-08,09:30,17:06,0.1
3,2024-05-08,08:46,18:41,1.68
4,2024-05-08,08:21,17:03,0.05
5,2024-05-08,08:09,18:18,1.3
6,2024-05-08,09:42,17:30,0.5
7,2024-05-08,08:42,18:29,1.48
8,2024-05-08,09:39,18:41,1.68
9,2024-05-08,09:13,17:56,0.93
10,2024-05-08,09:02,17:22,0.37
11,2024-05-08,08:58,17:08,0.13
12,2024-05-08,09:07,17:56,0.93
13,2024-05-08,09:16,18:46,1.77
14,2024-05-08,08:43,18:49,1.82
15,2024-05-08,08:59,18:13,1.22
16,2024-05-08,08:57,18:55,1.92
17,2024-05-08,09:35,18:16,1.27
18,2024-05-08,09:33,18:33,1.55
19,2024-05-08,08:06,18:43,1.72
20,2024-05-08,09:53,17:16,0.27
21,2024-05-08,08:19,18:40,1.67
22,2024-05-08,08:50,17:23,0.38
23,2024-05-08,09:33,17:57,0.95
24,2024-05-08,09:01,18:57,1.95
25,2024-05-08,09:20,18:44,1.73
26,2024-05-08,09:09,17:56,0.93
27,2024-05-08,09:48,18:26,1.43
28,2024-05-08,08:18,18:26,1.43
29,2024-05-08,09:32,17:19,0.32
30,2024-05-08,08:13,17:54,0.9
31,2024-05-08,09:14,17:58,0.97
32,2024-05-08,08:49,17:20,0.33
33,2024-05-08,08:53,17:10,0.17
34,2024-05-08,08:39,17:47,0.78
1,2024-05-09,08:12,17:14,0.23
2,2024-05-09,08:25,18:51,1.85
3,2024-05-09,08:07,18:38,1.63
4,2024-05-09,09:43,17:18,0.3
5,2024-05-09,09:17,17:38,0.63
6,2024-05-09,09:44,18:47,1.78
7,2024-05-09,09:22,18:42,1.7
8,2024-05-09,08:20,18:20,1.33
9,2024-05-09,09:28,18:01,1.02
10,2024-05-09,09:49,18:36,1.6
11,2024-05-09,08:34,18:54,1.9
12,2024-05-09,08:54,17:31,0.52
13,2024-05-09,08:07,18:10,1.17
14,2024-05-09,09:50,17:25,0.42
15,2024-05-09,09:15,17:24,0.4
16,2024-05-09,09:08,17:12,0.2
17,2024-05-09,09:37,18:45,1.75
18,2024-05-09,08:25,18:33,1.55
19,2024-05-09,08:11,18:10,1.17
20,2024-05-09,08:14,18:37,1.62
21,2024-05-09,09:55,18:21,1.35
22,2024-05-09,08:44,18:22,1.37
23,2024-05-09,09:59,17:17,0.28
24,2024-05-09,08:00,17:17,0.28
25,2024-05-09,08:19,18:52,1.87
26,2024-05-09,08:24,18:50,1.83
27,2024-05-09,08:20,18:35,1.58
28,2024-05-09,09:10,18:54,1.9
29,2024-05-09,08:29,17:08,0.13
30,2024-05-09,09:31,18:29,1.48
31,2024-05-09,08:33,17:14,0.23
32,2024-05-09,09:17,18:05,1.08
33,2024-05-09,09:13,18:19,1.32
34,2024-05-09,09:29,18:23,1.38
1,2024-05-10,08:29,18:01,1.02
2,2024-05-10,08:49,18:35,1.58
3,2024-05-10,08:40,17:57,0.95
4,2024-05-10,09:10,18:31,1.52
5,2024-05-10,09:29,18:12,1.2
6,2024-05-10,09:26,18:39,1.65
7,2024-05-10,08:55,18:29,1.48
8,2024-05-10,09:48,17:55,0.92
9,2024-05-10,08:58,18:15,1.25
10,2024-05-10,09:18,17:38,0.63
11,2024-05-10,09:06,17:51,0.85
12,2024-05-10,09:35,18:46,1.77
13,2024-05-10,09:48,18:26,1.43
14,2024-05-10,08:15,18:32,1.53
15,2024-05-10,08:16,18:39,1.65
16,2024-05-10,09:54,17:10,0.17
17,2024-05-10,08:27,18:54,1.9
18,2024-05-10,09:38,18:49,1.82
19,2024-05-10,09:45,18:35,1.58
20,2024-05-10,08:16,18:41,1.68
21,2024-05-10,09:33,18:19,1.32
22,2024-05-10,08:26,18:04,1.07
23,2024-05-10,08:40,18:36,1.6
24,2024-05-10,08:12,18:31,1.52
25,2024-05-10,09:03,17:25,0.42
26,2024-05-10,08:22,18:16,1.27
27,2024-05-10,09:08,17:30,0.5
28,2024-05-10,08:02,17:18,0.3
29,2024-05-10,09:38,18:41,1.68
30,2024-05-10,08:40,18:51,1.85
31,2024-05-10,09:34,18:15,1.25
32,2024-05-10,08:38,18:37,1.62
33,2024-05-10,08:38,18:40,1.67
34,2024-05-10,09:16,17:48,0.8
1,2024-05-13,09:53,17:00,0
2,2024-05-13,09:18,18:19,1.32
3,2024-05-13,09:19,18:08,1.13
4,2024-05-13,08:30,18:39,1.65
5,2024-05-13,09:25,17:13,0.22
6,2024-05-13,08:37,18:48,1.8
7,2024-05-13,08:06,17:22,0.37
8,2024-05-13,09:35,18:01,1.02
9,2024-05-13,09:31,18:34,1.57
10,2024-05-13,09:12,18:13,1.22
11,2024-05-13,09:37,18:48,1.8
12,2024-05-13,08:31,18:12,1.2
13,2024-05-13,08:24,18:03,1.05
14,2024-05-13,08:28,17:17,0.28
15,2024-05-13,08:56,17:21,0.35
16,2024-05-13,08:39,17:16,0.27
17,2024-05-13,08:53,17:43,0.72
18,2024-05-13,08:03,18:46,1.77
19,2024-05-13,08:44,18:34,1.57
20,2024-05-13,08:54,18:29,1.48
21,2024-05-13,08:07,17:07,0.12
22,2024-05-13,09:29,17:42,0.7
23,2024-05-13,08:21,18:21,1.35
24,2024-05-13,08:18,17:28,0.47
25,2024-05-13,09:32,18:10,1.17
26,2024-05-13,08:30,18:04,1.07
27,2024-05-13,08:19,17:57,0.95
28,2024-05-13,09:52,18:40,1.67
29,2024-05-13,08:40,18:15,1.25
30,2024-05-13,08:33,18:52,1.87
31,2024-05-13,09:33,17:40,0.67
32,2024-05-13,08:13,18:44,1.73
33,2024-05-13,09:27,18:50,1.83
34,2024-05-13,09:09,18:16,1.27
1,2024-05-14,08:50,18:07,1.12
2,2024-05-14,09:07,18:54,1.9
3,2024-05-14,09:51,18:51,1.85
4,2024-05-14,08:58,17:38,0.63
5,2024-05-14,09:25,17:41,0.68
6,2024-05-14,08:31,17:48,0.8
7,2024-05-14,08:21,18:40,1.67
8,2024-05-14,08:09,18:17,1.28
9,2024-05-14,09:36,18:03,1.05
10,2024-05-14,08:50,18:51,1.85
11,2024-05-14,09:42,18:07,1.12
12,2024-05-14,09:26,17:43,0.72
13,2024-05-14,09:19,18:55,1.92
14,2024-05-14,08:40,18:29,1.48
15,2024-05-14,09:39,18:13,1.22
16,2024-05-14,08:36,18:20,1.33
17,2024-05-14,08:42,17:51,0.85
18,2024-05-14,09:43,18:16,1.27
19,2024-05-14,09:37,18:49,1.82
20,2024-05-14,09:50,17:22,0.37
21,2024-05-14,08:15,17:32,0.53
22,2024-05-14,09:43,18:49,1.82
23,2024-05-14,08:39,17:25,0.42
24,2024-05-14,09:58,18:10,1.17
25,2024-05-14,09:44,17:16,0.27
26,2024-05-14,09:16,18:17,1.28
27,2024-05-14,08:32,18:14,1.23
28,2024-05-14,09:14,17:19,0.32
29,2024-05-14,08:02,17:20,0.33
30,2024-05-14,08:57,18:31,1.52
31,2024-05-14,09:57,17:38,0.63
32,2024-05-14,09:32,17:20,0.33
33,2024-05-14,09:48,17:08,0.13
34,2024-05-14,08:30,17:03,0.05
1,2024-05-15,08:18,17:31,0.52
2,2024-05-15,08:14,17:58,0.97
3,2024-05-15,09:42,18:38,1.63
4,2024-05-15,09:17,18:33,1.55
5,2024-05-15,08:43,17:07,0.12
6,2024-05-15,08:36,18:47,1.78
7,2024-05-15,09:07,18:55,1.92
8,2024-05-15,09:37,17:35,0.58
9,2024-05-15,08:12,18:07,1.12
10,2024-05-15,08:08,17:51,0.85
11,2024-05-15,09:48,18:56,1.93
12,2024-05-15,09:19,17:35,0.58
13,2024-05-15,09:37,18:30,1.5
14,2024-05-15,09:05,17:09,0.15
15,2024-05-15,08:27,18:46,1.77
16,2024-05-15,09:51,17:13,0.22
17,2024-05-15,08:03,18:25,1.42
18,2024-05-15,08:01,18:55,1.92
19,2024-05-15,09:43,17:39,0.65
20,2024-05-15,09:39,18:51,1.85
21,2024-05-15,09:18,18:32,1.53
22,2024-05-15,08:14,17:08,0.13
23,2024-05-15,09:48,18:13,1.22
24,2024-05-15,09:36,17:20,0.33
25,2024-05-15,09:35,18:30,1.5
26,2024-05-15,08:11,17:53,0.88
27,2024-05-15,09:01,17:44,0.73
28,2024-05-15,08:39,18:58,1.97
29,2024-05-15,08:31,17:16,0.27
30,2024-05-15,09:24,17:41,0.68
31,2024-05-15,08:39,17:35,0.58
32,2024-05-15,08:18,18:21,1.35
33,2024-05-15,09:59,17:27,0.45
34,2024-05-15,09:58,18:04,1.07
1,2024-05-16,08:02,17:20,0.33
2,2024-05-16,08:02,18:46,1.77
3,2024-05-16,09:48,18:01,1.02
4,2024-05-16,09:46,17:47,0.78
5,2024-05-16,09:19,17:54,0.9
6,2024-05-16,08:28,18:34,1.57
7,2024-05-16,09:16,18:34,1.57
8,2024-05-16,09:44,17:50,0.83
9,2024-05-16,08:55,18:11,1.18
10,2024-05-16,09:46,18:13,1.22
11,2024-05-16,08:35,18:28,1.47
12,2024-05-16,09:26,18:41,1.68
13,2024-05-16,08:13,18:36,1.6
14,2024-05-16,08:44,17:55,0.92
15,2024-05-16,08:04,17:35,0.58
16,2024-05-16,09:13,18:39,1.65
17,2024-05-16,09:55,17:30,0.5
18,2024-05-16,08:04,17:31,0.52
19,2024-05-16,09:29,18:15,1.25
20,2024-05-16,09:46,18:47,1.78
21,2024-05-16,08:48,18:58,1.97
22,2024-05-16,09:31,18:03,1.05
23,2024-05-16,09:18,18:19,1.32
24,2024-05-16,08:04,18:47,1.78
25,2024-05-16,09:29,17:40,0.67
26,2024-05-16,08:17,18:37,1.62
27,2024-05-16,09:23,17:55,0.92
28,2024-05-16,09:55,18:38,1.63
29,2024-05-16,08:37,17:19,0.32
30,2024-05-16,08:23,17:23,0.38
31,2024-05-16,09:11,18:27,1.45
32,2024-05-16,09:26,17:17,0.28
33,2024-05-16,08:53,18:24,1.4
34,2024-05-16,08:03,17:32,0.53
1,2024-05-17,08:42,18:04,1.07
2,2024-05-17,08:11,17:03,0.05
3,2024-05-17,09:55,17:18,0.3
4,2024-05-17,09:19,17:29,0.48
5,2024-05-17,09:15,17:09,0.15
6,2024-05-17,09:37,17:36,0.6
7,2024-05-17,09:16,17:22,0.37
8,2024-05-17,08:00,18:46,1.77
9,2024-05-17,09:23,17:04,0.07
10,2024-05-17,08:49,17:08,0.13
11,2024-05-17,09:11,17:44,0.73
12,2024-05-17,09:10,17:21,0.35
13,2024-05-17,08:14,18:02,1.03
14,2024-05-17,09:56,17:21,0.35
15,2024-05-17,09:40,17:13,0.22
16,2024-05-17,09:47,18:16,1.27
17,2024-05-17,08:56,18:40,1.67
18,2024-05-17,09:00,17:32,0.53
19,2024-05-17,09:24,17:20,0.33
20,2024-05-17,08:20,18:07,1.12
21,2024-05-17,09:21,17:55,0.92
22,2024-05-17,09:23,17:15,0.25
23,2024-05-17,09:26,17:38,0.63
24,2024-05-17,08:54,17:13,0.22
25,2024-05-17,08:17,18:37,1.62
26,2024-05-17,08:45,17:43,0.72
27,2024-05-17,09:49,18:20,1.33
28,2024-05-17,08:23,18:48,1.8
29,2024-05-17,08:58,17:53,0.88
30,2024-05-17,09:56,17:17,0.28
31,2024-05-17,09:29,17:52,0.87
32,2024-05-17,09:15,18:53,1.88
33,2024-05-17,08:08,17:19,0.32
34,2024-05-17,09:44,17:33,0.55
1,2024-05-20,09:58,18:16,1.27
2,2024-05-20,08:34,17:05,0.08
3,2024-05-20,09:14,17:09,0.15
4,2024-05-20,09:03,18:19,1.32
5,2024-05-20,08:16,18:33,1.55
6,2024-05-20,08:51,17:56,0.93
7,2024-05-20,09:32,18:18,1.3
8,2024-05-20,08:01,18:58,1.97
9,2024-05-20,09:06,17:34,0.57
10,2024-05-20,09:01,17:35,0.58
11,2024-05-20,08:32,17:13,0.22
12,2024-05-20,09:51,17:40,0.67
13,2024-05-20,08:01,18:10,1.17
14,2024-05-20,09:30,18:29,1.48
15,2024-05-20,09:54,18:19,1.32
16,2024-05-20,08:20,18:54,1.9
17,2024-05-20,09:53,17:49,0.82
18,2024-05-20,08:31,18:27,1.45
19,2024-05-20,09:33,17:48,0.8
20,2024-05-20,09:29,17:05,0.08
21,2024-05-20,09:43,17:42,0.7
22,2024-05-20,08:25,18:10,1.17
23,2024-05-20,08:44,17:20,0.33
24,2024-05-20,09:56,17:44,0.73
25,2024-05-20,08:32,18:08,1.13
26,2024-05-20,08:21,17:21,0.35
27,2024-05-20,08:02,17:59,0.98
28,2024-05-20,08:01,18:31,1.52
29,2024-05-20,08:33,17:27,0.45
30,2024-05-20,09:51,17:54,0.9
31,2024-05-20,09:28,18:11,1.18
32,2024-05-20,09:48,18:16,1.27
33,2024-05-20,08:57,17:56,0.93
34,2024-05-20,08:11,18:57,1.95
1,2024-05-21,08:06,18:05,1.08
2,2024-05-21,09:06,17:43,0.72
3,2024-05-21,09:04,17:28,0.47
4,2024-05-21,09:47,17:39,0.65
5,2024-05-21,09:45,18:29,1.48
6,2024-05-21,09:54,17:11,0.18
7,2024-05-21,08:31,17:23,0.38
8,2024-05-21,09:42,18:20,1.33
9,2024-05-21,08:23,18:06,1.1
10,2024-05-21,09:42,18:13,1.22
11,2024-05-21,08:12,18:59,1.98
12,2024-05-21,08:54,17:32,0.53
13,2024-05-21,09:50,17:08,0.13
14,2024-05-21,09:53,17:12,0.2
15,2024-05-21,08:53,18:50,1.83
16,2024-05-21,08:03,18:02,1.03
17,2024-05-21,08:03,17:48,0.8
18,2024-05-21,09:04,17:28,0.47
19,2024-05-21,09:50,18:36,1.6
20,2024-05-21,08:29,17:54,0.9
21,2024-05-21,09:01,17:31,0.52
22,2024-05-21,08:33,17:36,0.6
23,2024-05-21,09:08,17:34,0.57
24,2024-05-21,09:55,18:05,1.08
25,2024-05-21,09:01,18:19,1.32
26,2024-05-21,08:29,17:26,0.43
27,2024-05-21,08:02,17:46,0.77
28,2024-05-21,09:37,18:36,1.6
29,2024-05-21,09:48,18:16,1.27
30,2024-05-21,08:21,18:17,1.28
31,2024-05-21,08:30,18:42,1.7
32,2024-05-21,08:58,17:57,0.95
33,2024-05-21,09:15,18:35,1.58
34,2024-05-21,09:25,18:18,1.3
1,2024-05-22,09:10,18:28,1.47
2,2024-05-22,09:12,18:08,1.13
3,2024-05-22,09:40,18:56,1.93
4,2024-05-22,08:32,17:06,0.1
5,2024-05-22,08:42,18:54,1.9
6,2024-05-22,09:39,18:29,1.48
7,2024-05-22,08:01,17:34,0.57
8,2024-05-22,09:00,17:47,0.78
9,2024-05-22,08:53,18:09,1.15
10,2024-05-22,09:58,18:53,1.88
11,2024-05-22,09:19,18:45,1.75
12,2024-05-22,09:44,18:31,1.52
13,2024-05-22,09:25,18:05,1.08
14,2024-05-22,08:03,18:06,1.1
15,2024-05-22,09:18,17:16,0.27
16,2024-05-22,09:26,18:29,1.48
17,2024-05-22,08:16,18:14,1.23
18,2024-05-22,08:16,18:01,1.02
19,2024-05-22,08:54,18:16,1.27
20,2024-05-22,09:02,18:53,1.88
21,2024-05-22,09:15,17:26,0.43
22,2024-05-22,08:41,18:11,1.18
23,2024-05-22,08:48,18:16,1.27
24,2024-05-22,09:15,18:32,1.53
25,2024-05-22,09:16,18:49,1.82
26,2024-05-22,08:40,17:22,0.37
27,2024-05-22,08:12,18:53,1.88
28,2024-05-22,08:27,17:27,0.45
29,2024-05-22,09:51,18:33,1.55
30,2024-05-22,09:05,17:11,0.18
31,2024-05-22,08:17,17:34,0.57
32,2024-05-22,09:09,17:22,0.37
33,2024-05-22,09:06,17:33,0.55
34,2024-05-22,09:19,17:43,0.72
1,2024-05-23,08:31,17:54,0.9
2,2024-05-23,09:23,17:56,0.93
3,2024-05-23,09:33,17:28,0.47
4,2024-05-23,09:54,17:04,0.07
5,2024-05-23,09:46,18:45,1.75
6,2024-05-23,08:14,18:14,1.23
7,2024-05-23,09:28,17:33,0.55
8,2024-05-23,09:51,18:01,1.02
9,2024-05-23,08:06,17:50,0.83
10,2024-05-23,09:36,17:20,0.33
11,2024-05-23,08:33,17:45,0.75
12,2024-05-23,08:08,17:57,0.95
13,2024-05-23,09:10,17:43,0.72
14,2024-05-23,09:39,18:46,1.77
15,2024-05-23,09:22,18:57,1.95
16,2024-05-23,09:47,17:13,0.22
17,2024-05-23,09:17,18:59,1.98
18,2024-05-23,09:13,17:06,0.1
19,2024-05-23,08:46,18:37,1.62
20,2024-05-23,09:40,17:14,0.23
21,2024-05-23,09:31,17:32,0.53
22,2024-05-23,09:09,18:04,1.07
23,2024-05-23,09:24,18:44,1.73
24,2024-05-23,09:29,18:05,1.08
25,2024-05-23,08:55,17:05,0.08
26,2024-05-23,09:26,17:46,0.77
27,2024-05-23,09:04,17:10,0.17
28,2024-05-23,08:26,18:40,1.67
29,2024-05-23,08:02,17:10,0.17
30,2024-05-23,08:34,18:40,1.67
31,2024-05-23,08:00,17:37,0.62
32,2024-05-23,09:46,18:03,1.05
33,2024-05-23,09:23,17:40,0.67
34,2024-05-23,08:43,18:12,1.2
1,2024-05-24,08:55,17:18,0.3
2,2024-05-24,09:49,18:22,1.37
3,2024-05-24,08:34,17:17,0.28
4,2024-05-24,08:19,17:47,0.78
5,2024-05-24,08:06,17:02,0.03
6,2024-05-24,08:55,18:52,1.87
7,2024-05-24,08:00,18:04,1.07
8,2024-05-24,09:15,17:34,0.57
9,2024-05-24,09:19,17:45,0.75
10,2024-05-24,08:37,17:53,0.88
11,2024-05-24,08:05,17:25,0.42
12,2024-05-24,08:37,17:24,0.4
13,2024-05-24,09:15,17:02,0.03
14,2024-05-24,08:17,18:41,1.68
15,2024-05-24,08:26,17:42,0.7
16,2024-05-24,09:14,17:20,0.33
17,2024-05-24,08:53,18:14,1.23
18,2024-05-24,09:22,18:01,1.02
19,2024-05-24,09:40,18:51,1.85
20,2024-05-24,09:45,17:47,0.78
21,2024-05-24,09:23,18:48,1.8
22,2024-05-24,08:27,17:10,0.17
23,2024-05-24,09:02,18:31,1.52
24,2024-05-24,09:31,18:10,1.17
25,2024-05-24,08:35,17:05,0.08
26,2024-05-24,08:59,17:04,0.07
27,2024-05-24,09:06,17:53,0.88
28,2024-05-24,09:08,18:12,1.2
29,2024-05-24,09:18,17:53,0.88
30,2024-05-24,08:40,18:29,1.48
31,2024-05-24,08:14,18:43,1.72
32,2024-05-24,09:46,17:21,0.35
33,2024-05-24,08:28,18:38,1.63
34,2024-05-24,08:45,18:46,1.77
1,2024-05-27,09:18,17:03,0.05
2,2024-05-27,09:36,17:17,0.28
3,2024-05-27,09:30,17:45,0.75
4,2024-05-27,09:04,17:44,0.73
5,2024-05-27,09:17,18:58,1.97
6,2024-05-27,09:13,17:17,0.28
7,2024-05-27,08:44,18:31,1.52
8,2024-05-27,09:00,17:54,0.9
9,2024-05-27,09:51,18:37,1.62
10,2024-05-27,09:56,18:23,1.38
11,2024-05-27,08:07,18:01,1.02
12,2024-05-27,09:17,17:14,0.23
13,2024-05-27,09:14,18:36,1.6
14,2024-05-27,08:10,18:13,1.22
15,2024-05-27,09:17,17:26,0.43
16,2024-05-27,09:37,17:09,0.15
17,2024-05-27,08:23,17:11,0.18
18,2024-05-27,08:42,17:20,0.33
19,2024-05-27,09:47,17:01,0.02
20,2024-05-27,09:40,17:28,0.47
21,2024-05-27,08:25,17:23,0.38
22,2024-05-27,09:13,17:38,0.63
23,2024-05-27,08:18,18:04,1.07
24,2024-05-27,09:20,17:11,0.18
25,2024-05-27,08:16,17:19,0.32
26,2024-05-27,09:27,17:21,0.35
27,2024-05-27,09:42,17:43,0.72
28,2024-05-27,08:33,17:02,0.03
29,2024-05-27,09:34,18:59,1.98
30,2024-05-27,09:03,17:32,0.53
31,2024-05-27,09:15,18:39,1.65
32,2024-05-27,08:11,18:11,1.18
33,2024-05-27,08:58,18:14,1.23
34,2024-05-27,08:34,17:03,0.05
1,2024-05-28,08:59,17:10,0.17
2,2024-05-28,08:00,17:35,0.58
3,2024-05-28,08:11,18:59,1.98
4,2024-05-28,08:44,17:14,0.23
5,2024-05-28,08:45,18:05,1.08
6,2024-05-28,09:29,17:25,0.42
7,2024-05-28,09:07,17:25,0.42
8,2024-05-28,09:00,17:13,0.22
9,2024-05-28,09:35,17:10,0.17
10,2024-05-28,08:10,17:35,0.58
11,2024-05-28,09:21,17:35,0.58
12,2024-05-28,09:24,18:13,1.22
13,2024-05-28,09:48,17:11,0.18
14,2024-05-28,09:34,18:10,1.17
15,2024-05-28,08:16,17:50,0.83
16,2024-05-28,09:47,17:41,0.68
17,2024-05-28,09:23,17:24,0.4
18,2024-05-28,09:47,17:28,0.47
